time_s,torsion_a_v,torsion_b_v
-1.124999999999999958e-02,3.300000000000000266e+00,3.712000000000000188e+00
-1.119999999999999815e-02,3.260000000000000231e+00,3.716000000000000192e+00
-1.114999999999999672e-02,3.300000000000000266e+00,3.752000000000000224e+00
-1.109999999999999876e-02,3.300000000000000266e+00,3.764000000000000234e+00
-1.104999999999999732e-02,3.240000000000000213e+00,3.696000000000000174e+00
-1.099999999999999936e-02,3.320000000000000284e+00,3.696000000000000174e+00
-1.094999999999999793e-02,3.220000000000000195e+00,3.768000000000000238e+00
-1.089999999999999650e-02,3.120000000000000107e+00,3.720000000000000195e+00
-1.084999999999999853e-02,3.320000000000000284e+00,3.752000000000000224e+00
-1.079999999999999710e-02,3.300000000000000266e+00,3.752000000000000224e+00
-1.074999999999999914e-02,3.240000000000000213e+00,3.716000000000000192e+00
-1.069999999999999771e-02,3.260000000000000231e+00,3.748000000000000220e+00
-1.064999999999999628e-02,3.300000000000000266e+00,3.716000000000000192e+00
-1.059999999999999831e-02,3.260000000000000231e+00,3.752000000000000224e+00
-1.054999999999999688e-02,3.320000000000000284e+00,3.720000000000000195e+00
-1.049999999999999892e-02,3.240000000000000213e+00,3.720000000000000195e+00
-1.044999999999999749e-02,3.300000000000000266e+00,3.752000000000000224e+00
-1.039999999999999952e-02,3.260000000000000231e+00,3.720000000000000195e+00
-1.034999999999999809e-02,3.320000000000000284e+00,3.756000000000000227e+00
-1.029999999999999666e-02,3.260000000000000231e+00,3.716000000000000192e+00
-1.024999999999999870e-02,3.320000000000000284e+00,3.752000000000000224e+00
-1.019999999999999726e-02,3.260000000000000231e+00,3.716000000000000192e+00
-1.014999999999999930e-02,3.320000000000000284e+00,3.752000000000000224e+00
-1.009999999999999787e-02,3.240000000000000213e+00,3.748000000000000220e+00
-1.004999999999999644e-02,3.300000000000000266e+00,3.708000000000000185e+00
-9.999999999999998473e-03,3.240000000000000213e+00,3.704000000000000181e+00
-9.949999999999997041e-03,3.520000000000000018e+00,3.776000000000000245e+00
-9.899999999999999079e-03,3.479999999999999982e+00,3.744000000000000217e+00
-9.849999999999997646e-03,3.540000000000000036e+00,3.788000000000000256e+00
-9.799999999999996214e-03,3.500000000000000000e+00,3.760000000000000231e+00
-9.749999999999998251e-03,3.540000000000000036e+00,3.800000000000000266e+00
-9.699999999999996819e-03,3.500000000000000000e+00,3.800000000000000266e+00
-9.649999999999998856e-03,3.560000000000000053e+00,3.768000000000000238e+00
-9.599999999999997424e-03,3.500000000000000000e+00,3.768000000000000238e+00
-9.549999999999999462e-03,3.560000000000000053e+00,3.812000000000000277e+00
-9.499999999999998029e-03,3.520000000000000018e+00,3.776000000000000245e+00
-9.449999999999996597e-03,3.560000000000000053e+00,3.812000000000000277e+00
-9.399999999999998634e-03,3.520000000000000018e+00,3.780000000000000249e+00
-9.349999999999997202e-03,3.560000000000000053e+00,3.816000000000000281e+00
-9.299999999999999239e-03,3.560000000000000053e+00,3.816000000000000281e+00
-9.249999999999997807e-03,3.520000000000000018e+00,3.780000000000000249e+00
-9.199999999999996375e-03,3.520000000000000018e+00,3.820000000000000284e+00
-9.149999999999998412e-03,3.560000000000000053e+00,3.780000000000000249e+00
-9.099999999999996980e-03,3.520000000000000018e+00,3.824000000000000288e+00
-9.049999999999999017e-03,3.560000000000000053e+00,3.768000000000000238e+00
-8.999999999999997585e-03,3.620000000000000107e+00,3.760000000000000231e+00
-8.949999999999996153e-03,3.300000000000000266e+00,3.859999999999999876e+00
-8.899999999999998190e-03,3.300000000000000266e+00,3.796000000000000263e+00
-8.849999999999996758e-03,3.339999999999999858e+00,3.752000000000000224e+00
-8.799999999999998795e-03,3.320000000000000284e+00,3.780000000000000249e+00
-8.749999999999997363e-03,3.260000000000000231e+00,3.740000000000000213e+00
-8.699999999999999400e-03,3.260000000000000231e+00,3.736000000000000210e+00
-8.649999999999997968e-03,3.320000000000000284e+00,3.776000000000000245e+00
-8.599999999999996536e-03,3.260000000000000231e+00,3.764000000000000234e+00
-8.549999999999998573e-03,3.320000000000000284e+00,3.732000000000000206e+00
-8.499999999999997141e-03,3.320000000000000284e+00,3.760000000000000231e+00
-8.449999999999999178e-03,3.260000000000000231e+00,3.728000000000000203e+00
-8.399999999999997746e-03,3.260000000000000231e+00,3.756000000000000227e+00
-8.349999999999996314e-03,3.320000000000000284e+00,3.724000000000000199e+00
-8.299999999999998351e-03,3.260000000000000231e+00,3.760000000000000231e+00
-8.249999999999996919e-03,3.320000000000000284e+00,3.724000000000000199e+00
-8.199999999999998956e-03,3.260000000000000231e+00,3.760000000000000231e+00
-8.149999999999997524e-03,3.320000000000000284e+00,3.724000000000000199e+00
-8.099999999999999561e-03,3.320000000000000284e+00,3.756000000000000227e+00
-8.049999999999998129e-03,3.240000000000000213e+00,3.708000000000000185e+00
-7.999999999999996697e-03,3.220000000000000195e+00,3.780000000000000249e+00
-7.949999999999998734e-03,3.419999999999999929e+00,3.696000000000000174e+00
-7.899999999999997302e-03,3.419999999999999929e+00,3.736000000000000210e+00
-7.849999999999999339e-03,3.379999999999999893e+00,3.772000000000000242e+00
-7.799999999999997907e-03,3.379999999999999893e+00,3.748000000000000220e+00
-7.749999999999996475e-03,3.419999999999999929e+00,3.776000000000000245e+00
-7.699999999999998512e-03,3.419999999999999929e+00,3.748000000000000220e+00
-7.649999999999997080e-03,3.379999999999999893e+00,3.784000000000000252e+00
-7.599999999999999117e-03,3.419999999999999929e+00,3.744000000000000217e+00
-7.549999999999997685e-03,3.379999999999999893e+00,3.784000000000000252e+00
-7.499999999999996253e-03,3.419999999999999929e+00,3.784000000000000252e+00
-7.449999999999998290e-03,3.379999999999999893e+00,3.748000000000000220e+00
-7.399999999999996858e-03,3.379999999999999893e+00,3.748000000000000220e+00
-7.349999999999998895e-03,3.439999999999999947e+00,3.784000000000000252e+00
-7.299999999999997463e-03,3.379999999999999893e+00,3.752000000000000224e+00
-7.249999999999999500e-03,3.439999999999999947e+00,3.784000000000000252e+00
-7.199999999999998068e-03,3.439999999999999947e+00,3.788000000000000256e+00
-7.149999999999996636e-03,3.379999999999999893e+00,3.752000000000000224e+00
-7.099999999999998673e-03,3.379999999999999893e+00,3.744000000000000217e+00
-7.049999999999997241e-03,3.439999999999999947e+00,3.792000000000000259e+00
-6.999999999999999278e-03,3.459999999999999964e+00,3.800000000000000266e+00
-6.949999999999997846e-03,3.300000000000000266e+00,3.736000000000000210e+00
-6.899999999999996414e-03,3.459999999999999964e+00,3.788000000000000256e+00
-6.849999999999998451e-03,3.399999999999999911e+00,3.756000000000000227e+00
-6.799999999999997019e-03,3.399999999999999911e+00,3.752000000000000224e+00
-6.749999999999999056e-03,3.459999999999999964e+00,3.792000000000000259e+00
-6.699999999999997624e-03,3.399999999999999911e+00,3.788000000000000256e+00
-6.649999999999996192e-03,3.459999999999999964e+00,3.756000000000000227e+00
-6.599999999999998229e-03,3.399999999999999911e+00,3.752000000000000224e+00
-6.549999999999996797e-03,3.459999999999999964e+00,3.788000000000000256e+00
-6.499999999999998834e-03,3.399999999999999911e+00,3.752000000000000224e+00
-6.449999999999997402e-03,3.459999999999999964e+00,3.788000000000000256e+00
-6.399999999999999439e-03,3.399999999999999911e+00,3.756000000000000227e+00
-6.349999999999998007e-03,3.459999999999999964e+00,3.792000000000000259e+00
-6.299999999999996575e-03,3.459999999999999964e+00,3.760000000000000231e+00
-6.249999999999998612e-03,3.399999999999999911e+00,3.792000000000000259e+00
-6.199999999999997180e-03,3.399999999999999911e+00,3.788000000000000256e+00
-6.149999999999999217e-03,3.459999999999999964e+00,3.756000000000000227e+00
-6.099999999999997785e-03,3.399999999999999911e+00,3.752000000000000224e+00
-6.049999999999996353e-03,3.479999999999999982e+00,3.800000000000000266e+00
-5.999999999999998390e-03,3.379999999999999893e+00,3.736000000000000210e+00
-5.949999999999996958e-03,3.560000000000000053e+00,3.808000000000000274e+00
-5.899999999999998995e-03,3.520000000000000018e+00,3.772000000000000242e+00
-5.849999999999997563e-03,3.560000000000000053e+00,3.808000000000000274e+00
-5.799999999999996131e-03,3.560000000000000053e+00,3.780000000000000249e+00
-5.749999999999998168e-03,3.520000000000000018e+00,3.816000000000000281e+00
-5.699999999999996736e-03,3.520000000000000018e+00,3.784000000000000252e+00
-5.649999999999998773e-03,3.600000000000000089e+00,3.820000000000000284e+00
-5.599999999999997341e-03,3.580000000000000071e+00,3.820000000000000284e+00
-5.549999999999999378e-03,3.520000000000000018e+00,3.780000000000000249e+00
-5.499999999999997946e-03,3.600000000000000089e+00,3.820000000000000284e+00
-5.449999999999996514e-03,3.540000000000000036e+00,3.784000000000000252e+00
-5.399999999999998551e-03,3.540000000000000036e+00,3.784000000000000252e+00
-5.349999999999997119e-03,3.600000000000000089e+00,3.824000000000000288e+00
-5.299999999999999156e-03,3.600000000000000089e+00,3.788000000000000256e+00
-5.249999999999997724e-03,3.540000000000000036e+00,3.824000000000000288e+00
-5.199999999999996292e-03,3.600000000000000089e+00,3.828000000000000291e+00
-5.149999999999998329e-03,3.540000000000000036e+00,3.788000000000000256e+00
-5.099999999999996897e-03,3.600000000000000089e+00,3.824000000000000288e+00
-5.049999999999998934e-03,3.520000000000000018e+00,3.768000000000000238e+00
-4.999999999999997502e-03,3.580000000000000071e+00,3.836000000000000298e+00
-4.949999999999996070e-03,3.160000000000000142e+00,3.744000000000000217e+00
-4.899999999999998107e-03,3.200000000000000178e+00,3.768000000000000238e+00
-4.849999999999996675e-03,3.160000000000000142e+00,3.732000000000000206e+00
-4.799999999999998712e-03,3.200000000000000178e+00,3.756000000000000227e+00
-4.749999999999997280e-03,3.120000000000000107e+00,3.712000000000000188e+00
-4.699999999999999317e-03,3.160000000000000142e+00,3.744000000000000217e+00
-4.649999999999997885e-03,3.120000000000000107e+00,3.704000000000000181e+00
-4.599999999999996453e-03,3.120000000000000107e+00,3.740000000000000213e+00
-4.549999999999998490e-03,3.180000000000000160e+00,3.700000000000000178e+00
-4.499999999999997058e-03,3.120000000000000107e+00,3.728000000000000203e+00
-4.449999999999999095e-03,3.180000000000000160e+00,3.696000000000000174e+00
-4.399999999999997663e-03,3.120000000000000107e+00,3.692000000000000171e+00
-4.349999999999996231e-03,3.180000000000000160e+00,3.728000000000000203e+00
-4.299999999999998268e-03,3.120000000000000107e+00,3.724000000000000199e+00
-4.249999999999996836e-03,3.180000000000000160e+00,3.692000000000000171e+00
-4.199999999999998873e-03,3.160000000000000142e+00,3.724000000000000199e+00
-4.149999999999997441e-03,3.120000000000000107e+00,3.692000000000000171e+00
-4.099999999999996009e-03,3.100000000000000089e+00,3.740000000000000213e+00
-4.049999999999998046e-03,3.260000000000000231e+00,3.684000000000000163e+00
-3.999999999999996614e-03,3.180000000000000160e+00,3.676000000000000156e+00
-3.949999999999998651e-03,3.540000000000000036e+00,3.768000000000000238e+00
-3.899999999999997219e-03,3.500000000000000000e+00,3.740000000000000213e+00
-3.849999999999999256e-03,3.560000000000000053e+00,3.788000000000000256e+00
-3.799999999999997824e-03,3.520000000000000018e+00,3.764000000000000234e+00
-3.749999999999996392e-03,3.560000000000000053e+00,3.796000000000000263e+00
-3.699999999999998429e-03,3.520000000000000018e+00,3.772000000000000242e+00
-3.649999999999996997e-03,3.560000000000000053e+00,3.804000000000000270e+00
-3.599999999999999034e-03,3.560000000000000053e+00,3.776000000000000245e+00
-3.549999999999997602e-03,3.520000000000000018e+00,3.816000000000000281e+00
-3.499999999999996170e-03,3.520000000000000018e+00,3.780000000000000249e+00
-3.449999999999998207e-03,3.580000000000000071e+00,3.816000000000000281e+00
-3.399999999999996775e-03,3.540000000000000036e+00,3.784000000000000252e+00
-3.349999999999998812e-03,3.600000000000000089e+00,3.820000000000000284e+00
-3.299999999999997380e-03,3.520000000000000018e+00,3.784000000000000252e+00
-3.249999999999995948e-03,3.600000000000000089e+00,3.816000000000000281e+00
-3.199999999999997985e-03,3.600000000000000089e+00,3.820000000000000284e+00
-3.149999999999996553e-03,3.540000000000000036e+00,3.788000000000000256e+00
-3.099999999999998590e-03,3.600000000000000089e+00,3.772000000000000242e+00
-3.049999999999997158e-03,3.439999999999999947e+00,3.832000000000000295e+00
-2.999999999999999195e-03,3.520000000000000018e+00,3.839999999999999858e+00
-2.949999999999997763e-03,3.600000000000000089e+00,3.772000000000000242e+00
-2.899999999999996331e-03,3.600000000000000089e+00,3.788000000000000256e+00
-2.849999999999998368e-03,3.540000000000000036e+00,3.828000000000000291e+00
-2.799999999999996936e-03,3.600000000000000089e+00,3.788000000000000256e+00
-2.749999999999998973e-03,3.540000000000000036e+00,3.824000000000000288e+00
-2.699999999999997541e-03,3.600000000000000089e+00,3.828000000000000291e+00
-2.649999999999996109e-03,3.540000000000000036e+00,3.792000000000000259e+00
-2.599999999999998146e-03,3.540000000000000036e+00,3.792000000000000259e+00
-2.549999999999996714e-03,3.600000000000000089e+00,3.828000000000000291e+00
-2.499999999999998751e-03,3.600000000000000089e+00,3.828000000000000291e+00
-2.449999999999997319e-03,3.540000000000000036e+00,3.784000000000000252e+00
-2.399999999999995887e-03,3.600000000000000089e+00,3.788000000000000256e+00
-2.349999999999997924e-03,3.540000000000000036e+00,3.824000000000000288e+00
-2.299999999999996492e-03,3.600000000000000089e+00,3.788000000000000256e+00
-2.249999999999998529e-03,3.540000000000000036e+00,3.828000000000000291e+00
-2.199999999999997097e-03,3.600000000000000089e+00,3.824000000000000288e+00
-2.149999999999999134e-03,3.540000000000000036e+00,3.788000000000000256e+00
-2.099999999999997702e-03,3.540000000000000036e+00,3.792000000000000259e+00
-2.049999999999996270e-03,3.700000000000000178e+00,3.839999999999999858e+00
-1.999999999999998307e-03,3.640000000000000124e+00,3.851999999999999869e+00
-1.949999999999996875e-03,3.700000000000000178e+00,3.792000000000000259e+00
-1.899999999999998912e-03,3.660000000000000142e+00,3.808000000000000274e+00
-1.849999999999997480e-03,3.700000000000000178e+00,3.843999999999999861e+00
-1.799999999999996048e-03,3.700000000000000178e+00,3.812000000000000277e+00
-1.749999999999998085e-03,3.660000000000000142e+00,3.855999999999999872e+00
-1.699999999999996653e-03,3.660000000000000142e+00,3.855999999999999872e+00
-1.649999999999998690e-03,3.700000000000000178e+00,3.820000000000000284e+00
-1.599999999999997258e-03,3.700000000000000178e+00,3.820000000000000284e+00
-1.549999999999995826e-03,3.660000000000000142e+00,3.863999999999999879e+00
-1.499999999999997863e-03,3.700000000000000178e+00,3.859999999999999876e+00
-1.449999999999996431e-03,3.660000000000000142e+00,3.820000000000000284e+00
-1.399999999999998468e-03,3.700000000000000178e+00,3.820000000000000284e+00
-1.349999999999997036e-03,3.660000000000000142e+00,3.855999999999999872e+00
-1.299999999999999073e-03,3.660000000000000142e+00,3.816000000000000281e+00
-1.249999999999997641e-03,3.700000000000000178e+00,3.863999999999999879e+00
-1.199999999999996209e-03,3.660000000000000142e+00,3.859999999999999876e+00
-1.149999999999998246e-03,3.700000000000000178e+00,3.824000000000000288e+00
-1.099999999999996814e-03,3.740000000000000213e+00,3.863999999999999879e+00
-1.049999999999998851e-03,3.300000000000000266e+00,3.768000000000000238e+00
-9.999999999999974187e-04,3.280000000000000249e+00,3.760000000000000231e+00
-9.499999999999959865e-04,3.399999999999999911e+00,3.847999999999999865e+00
-8.999999999999980238e-04,3.339999999999999858e+00,3.792000000000000259e+00
-8.499999999999965916e-04,3.260000000000000231e+00,3.748000000000000220e+00
-7.999999999999986289e-04,3.320000000000000284e+00,3.776000000000000245e+00
-7.499999999999971967e-04,3.260000000000000231e+00,3.736000000000000210e+00
-6.999999999999957645e-04,3.320000000000000284e+00,3.764000000000000234e+00
-6.499999999999978018e-04,3.260000000000000231e+00,3.732000000000000206e+00
-5.999999999999963696e-04,3.320000000000000284e+00,3.756000000000000227e+00
-5.499999999999984068e-04,3.260000000000000231e+00,3.728000000000000203e+00
-4.999999999999969746e-04,3.260000000000000231e+00,3.756000000000000227e+00
-4.499999999999990119e-04,3.320000000000000284e+00,3.724000000000000199e+00
-3.999999999999975797e-04,3.240000000000000213e+00,3.748000000000000220e+00
-3.499999999999961475e-04,3.300000000000000266e+00,3.716000000000000192e+00
-2.999999999999981848e-04,3.280000000000000249e+00,3.716000000000000192e+00
-2.499999999999967526e-04,3.240000000000000213e+00,3.748000000000000220e+00
-1.999999999999987899e-04,3.280000000000000249e+00,3.744000000000000217e+00
-1.499999999999973577e-04,3.240000000000000213e+00,3.716000000000000192e+00
-9.999999999999592548e-05,3.240000000000000213e+00,3.716000000000000192e+00
-4.999999999999796274e-05,3.419999999999999929e+00,3.768000000000000238e+00
3.469446951953614189e-18,3.359999999999999876e+00,3.724000000000000199e+00
5.000000000000143219e-05,3.419999999999999929e+00,3.776000000000000245e+00
1.000000000000028644e-04,3.419999999999999929e+00,3.768000000000000238e+00
1.500000000000008271e-04,3.379999999999999893e+00,3.732000000000000206e+00
2.000000000000022593e-04,3.419999999999999929e+00,3.780000000000000249e+00
2.500000000000036915e-04,3.379999999999999893e+00,3.732000000000000206e+00
3.000000000000016542e-04,3.419999999999999929e+00,3.772000000000000242e+00
3.500000000000030864e-04,3.379999999999999893e+00,3.740000000000000213e+00
4.000000000000010492e-04,3.379999999999999893e+00,3.744000000000000217e+00
4.500000000000024813e-04,3.419999999999999929e+00,3.776000000000000245e+00
5.000000000000039135e-04,3.379999999999999893e+00,3.744000000000000217e+00
5.500000000000018763e-04,3.419999999999999929e+00,3.780000000000000249e+00
6.000000000000033085e-04,3.419999999999999929e+00,3.744000000000000217e+00
6.500000000000012712e-04,3.379999999999999893e+00,3.784000000000000252e+00
7.000000000000027034e-04,3.419999999999999929e+00,3.780000000000000249e+00
7.500000000000041356e-04,3.379999999999999893e+00,3.748000000000000220e+00
8.000000000000020983e-04,3.419999999999999929e+00,3.784000000000000252e+00
8.500000000000035305e-04,3.379999999999999893e+00,3.744000000000000217e+00
9.000000000000014932e-04,3.419999999999999929e+00,3.724000000000000199e+00
9.500000000000029254e-04,3.260000000000000231e+00,3.780000000000000249e+00
1.000000000000000888e-03,3.240000000000000213e+00,3.712000000000000188e+00
1.050000000000002320e-03,3.320000000000000284e+00,3.776000000000000245e+00
1.100000000000003753e-03,3.260000000000000231e+00,3.760000000000000231e+00
1.150000000000001715e-03,3.320000000000000284e+00,3.724000000000000199e+00
1.200000000000003147e-03,3.260000000000000231e+00,3.756000000000000227e+00
1.250000000000001110e-03,3.320000000000000284e+00,3.720000000000000195e+00
1.300000000000002542e-03,3.260000000000000231e+00,3.756000000000000227e+00
1.350000000000003975e-03,3.320000000000000284e+00,3.720000000000000195e+00
1.400000000000005407e-03,3.240000000000000213e+00,3.716000000000000192e+00
1.449999999999999900e-03,3.300000000000000266e+00,3.752000000000000224e+00
1.500000000000001332e-03,3.240000000000000213e+00,3.716000000000000192e+00
1.550000000000002764e-03,3.300000000000000266e+00,3.752000000000000224e+00
1.600000000000004197e-03,3.240000000000000213e+00,3.720000000000000195e+00
1.650000000000005629e-03,3.300000000000000266e+00,3.752000000000000224e+00
1.700000000000000122e-03,3.240000000000000213e+00,3.716000000000000192e+00
1.750000000000001554e-03,3.300000000000000266e+00,3.756000000000000227e+00
1.800000000000002986e-03,3.280000000000000249e+00,3.716000000000000192e+00
1.850000000000004419e-03,3.240000000000000213e+00,3.748000000000000220e+00
1.900000000000005851e-03,3.240000000000000213e+00,3.712000000000000188e+00
1.950000000000000344e-03,3.540000000000000036e+00,3.792000000000000259e+00
2.000000000000001776e-03,3.500000000000000000e+00,3.752000000000000224e+00
2.050000000000003209e-03,3.560000000000000053e+00,3.808000000000000274e+00
2.100000000000004641e-03,3.500000000000000000e+00,3.764000000000000234e+00
2.150000000000006073e-03,3.540000000000000036e+00,3.804000000000000270e+00
2.200000000000000566e-03,3.560000000000000053e+00,3.772000000000000242e+00
2.250000000000001998e-03,3.500000000000000000e+00,3.808000000000000274e+00
2.300000000000003431e-03,3.520000000000000018e+00,3.808000000000000274e+00
2.350000000000004863e-03,3.560000000000000053e+00,3.772000000000000242e+00
2.399999999999999356e-03,3.520000000000000018e+00,3.780000000000000249e+00
2.450000000000000788e-03,3.560000000000000053e+00,3.812000000000000277e+00
2.500000000000002220e-03,3.560000000000000053e+00,3.780000000000000249e+00
2.550000000000003653e-03,3.520000000000000018e+00,3.820000000000000284e+00
2.600000000000005085e-03,3.520000000000000018e+00,3.820000000000000284e+00
2.649999999999999578e-03,3.560000000000000053e+00,3.784000000000000252e+00
2.700000000000001010e-03,3.560000000000000053e+00,3.784000000000000252e+00
2.750000000000002442e-03,3.520000000000000018e+00,3.820000000000000284e+00
2.800000000000003875e-03,3.560000000000000053e+00,3.820000000000000284e+00
2.850000000000005307e-03,3.379999999999999893e+00,3.780000000000000249e+00
2.899999999999999800e-03,3.419999999999999929e+00,3.804000000000000270e+00
2.950000000000001232e-03,3.120000000000000107e+00,3.732000000000000206e+00
3.000000000000002665e-03,3.120000000000000107e+00,3.716000000000000192e+00
3.050000000000004097e-03,3.180000000000000160e+00,3.784000000000000252e+00
3.100000000000005529e-03,3.120000000000000107e+00,3.748000000000000220e+00
3.150000000000000022e-03,3.160000000000000142e+00,3.708000000000000185e+00
3.200000000000001454e-03,3.140000000000000124e+00,3.740000000000000213e+00
3.250000000000002887e-03,3.100000000000000089e+00,3.704000000000000181e+00
3.300000000000004319e-03,3.100000000000000089e+00,3.732000000000000206e+00
3.350000000000005751e-03,3.140000000000000124e+00,3.696000000000000174e+00
3.400000000000000244e-03,3.100000000000000089e+00,3.696000000000000174e+00
3.450000000000001676e-03,3.140000000000000124e+00,3.728000000000000203e+00
3.500000000000003109e-03,3.100000000000000089e+00,3.720000000000000195e+00
3.550000000000004541e-03,3.140000000000000124e+00,3.688000000000000167e+00
3.600000000000005973e-03,3.140000000000000124e+00,3.692000000000000171e+00
3.650000000000000466e-03,3.100000000000000089e+00,3.724000000000000199e+00
3.700000000000001898e-03,3.140000000000000124e+00,3.720000000000000195e+00
3.750000000000003331e-03,3.100000000000000089e+00,3.688000000000000167e+00
3.800000000000004763e-03,3.060000000000000053e+00,3.668000000000000149e+00
3.850000000000006195e-03,3.280000000000000249e+00,3.728000000000000203e+00
3.900000000000000688e-03,3.300000000000000266e+00,3.740000000000000213e+00
3.950000000000002121e-03,3.220000000000000195e+00,3.680000000000000160e+00
4.000000000000003553e-03,3.300000000000000266e+00,3.756000000000000227e+00
4.050000000000004985e-03,3.220000000000000195e+00,3.692000000000000171e+00
4.099999999999999478e-03,3.280000000000000249e+00,3.712000000000000188e+00
4.150000000000000910e-03,3.240000000000000213e+00,3.744000000000000217e+00
4.200000000000002343e-03,3.240000000000000213e+00,3.716000000000000192e+00
4.250000000000003775e-03,3.320000000000000284e+00,3.752000000000000224e+00
4.300000000000005207e-03,3.240000000000000213e+00,3.748000000000000220e+00
4.349999999999999700e-03,3.300000000000000266e+00,3.708000000000000185e+00
4.400000000000001132e-03,3.320000000000000284e+00,3.712000000000000188e+00
4.450000000000002565e-03,3.240000000000000213e+00,3.748000000000000220e+00
4.500000000000003997e-03,3.260000000000000231e+00,3.720000000000000195e+00
4.550000000000005429e-03,3.300000000000000266e+00,3.756000000000000227e+00
4.599999999999999922e-03,3.260000000000000231e+00,3.748000000000000220e+00
4.650000000000001354e-03,3.320000000000000284e+00,3.720000000000000195e+00
4.700000000000002787e-03,3.260000000000000231e+00,3.752000000000000224e+00
4.750000000000004219e-03,3.320000000000000284e+00,3.720000000000000195e+00
4.800000000000005651e-03,3.320000000000000284e+00,3.752000000000000224e+00
4.850000000000000144e-03,3.100000000000000089e+00,3.708000000000000185e+00
4.900000000000001577e-03,3.320000000000000284e+00,3.752000000000000224e+00
4.950000000000003009e-03,3.260000000000000231e+00,3.708000000000000185e+00
5.000000000000004441e-03,3.339999999999999858e+00,3.772000000000000242e+00
5.050000000000005873e-03,3.260000000000000231e+00,3.704000000000000181e+00
5.100000000000000366e-03,3.320000000000000284e+00,3.724000000000000199e+00
5.150000000000001799e-03,3.260000000000000231e+00,3.752000000000000224e+00
5.200000000000003231e-03,3.260000000000000231e+00,3.756000000000000227e+00
5.250000000000004663e-03,3.320000000000000284e+00,3.720000000000000195e+00
5.300000000000006095e-03,3.320000000000000284e+00,3.756000000000000227e+00
5.350000000000000588e-03,3.260000000000000231e+00,3.720000000000000195e+00
5.400000000000002021e-03,3.320000000000000284e+00,3.716000000000000192e+00
5.450000000000003453e-03,3.260000000000000231e+00,3.756000000000000227e+00
5.500000000000004885e-03,3.320000000000000284e+00,3.724000000000000199e+00
5.549999999999999378e-03,3.260000000000000231e+00,3.752000000000000224e+00
5.600000000000000810e-03,3.260000000000000231e+00,3.720000000000000195e+00
5.650000000000002243e-03,3.320000000000000284e+00,3.752000000000000224e+00
5.700000000000003675e-03,3.320000000000000284e+00,3.756000000000000227e+00
5.750000000000005107e-03,3.260000000000000231e+00,3.724000000000000199e+00
5.799999999999999600e-03,3.260000000000000231e+00,3.712000000000000188e+00
5.850000000000001033e-03,3.540000000000000036e+00,3.784000000000000252e+00
5.900000000000002465e-03,3.560000000000000053e+00,3.748000000000000220e+00
5.950000000000003897e-03,3.500000000000000000e+00,3.796000000000000263e+00
6.000000000000005329e-03,3.500000000000000000e+00,3.812000000000000277e+00
6.049999999999999822e-03,3.600000000000000089e+00,3.740000000000000213e+00
6.100000000000001255e-03,3.520000000000000018e+00,3.772000000000000242e+00
6.150000000000002687e-03,3.580000000000000071e+00,3.812000000000000277e+00
6.200000000000004119e-03,3.520000000000000018e+00,3.812000000000000277e+00
6.250000000000005551e-03,3.580000000000000071e+00,3.780000000000000249e+00
6.300000000000000044e-03,3.600000000000000089e+00,3.780000000000000249e+00
6.350000000000001477e-03,3.520000000000000018e+00,3.820000000000000284e+00
6.400000000000002909e-03,3.600000000000000089e+00,3.824000000000000288e+00
6.450000000000004341e-03,3.540000000000000036e+00,3.780000000000000249e+00
6.500000000000005773e-03,3.600000000000000089e+00,3.780000000000000249e+00
6.550000000000000266e-03,3.520000000000000018e+00,3.824000000000000288e+00
6.600000000000001699e-03,3.540000000000000036e+00,3.788000000000000256e+00
6.650000000000003131e-03,3.600000000000000089e+00,3.824000000000000288e+00
6.700000000000004563e-03,3.600000000000000089e+00,3.788000000000000256e+00
6.750000000000005995e-03,3.540000000000000036e+00,3.828000000000000291e+00
6.800000000000000488e-03,3.600000000000000089e+00,3.828000000000000291e+00
6.850000000000001921e-03,3.320000000000000284e+00,3.784000000000000252e+00
6.900000000000003353e-03,3.479999999999999982e+00,3.816000000000000281e+00
6.950000000000004785e-03,3.399999999999999911e+00,3.752000000000000224e+00
7.000000000000006217e-03,3.500000000000000000e+00,3.760000000000000231e+00
7.050000000000000711e-03,3.399999999999999911e+00,3.828000000000000291e+00
7.100000000000002143e-03,3.459999999999999964e+00,3.800000000000000266e+00
7.150000000000003575e-03,3.399999999999999911e+00,3.764000000000000234e+00
7.200000000000005007e-03,3.459999999999999964e+00,3.800000000000000266e+00
7.249999999999999500e-03,3.399999999999999911e+00,3.764000000000000234e+00
7.300000000000000933e-03,3.459999999999999964e+00,3.800000000000000266e+00
7.350000000000002365e-03,3.399999999999999911e+00,3.760000000000000231e+00
7.400000000000003797e-03,3.459999999999999964e+00,3.796000000000000263e+00
7.450000000000005229e-03,3.399999999999999911e+00,3.760000000000000231e+00
7.499999999999999722e-03,3.459999999999999964e+00,3.792000000000000259e+00
7.550000000000001155e-03,3.399999999999999911e+00,3.756000000000000227e+00
7.600000000000002587e-03,3.459999999999999964e+00,3.792000000000000259e+00
7.650000000000004019e-03,3.399999999999999911e+00,3.756000000000000227e+00
7.700000000000005451e-03,3.399999999999999911e+00,3.764000000000000234e+00
7.749999999999999944e-03,3.459999999999999964e+00,3.792000000000000259e+00
7.800000000000001377e-03,3.399999999999999911e+00,3.740000000000000213e+00
